study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	sample_title
PRJNA274006	SAMN03318872	SRS831491	SRX859913	SRR1780753	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-15
PRJNA274006	SAMN03318917	SRS831493	SRX859914	SRR1780754	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-16
PRJNA274006	SAMN03318987	SRS831492	SRX859915	SRR1780755	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-17
PRJNA274006	SAMN03318903	SRS831503	SRX859916	SRR1780756	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-18
PRJNA274006	SAMN03318881	SRS831502	SRX859917	SRR1780757	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-19
PRJNA274006	SAMN03318971	SRS831494	SRX859918	SRR1780758	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-20
PRJNA274006	SAMN03318771	SRS831495	SRX859919	SRR1780759	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-21
PRJNA274006	SAMN03318886	SRS831506	SRX859920	SRR1780760	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-22
PRJNA274006	SAMN03318920	SRS831497	SRX859921	SRR1780761	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-23
PRJNA274006	SAMN03319036	SRS831498	SRX859922	SRR1780762	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-24
PRJNA274006	SAMN03318919	SRS831499	SRX859923	SRR1780763	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-25
PRJNA274006	SAMN03318878	SRS831500	SRX859924	SRR1780764	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-26
PRJNA274006	SAMN03318805	SRS831501	SRX859925	SRR1780765	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-27
PRJNA274006	SAMN03318738	SRS831513	SRX859926	SRR1780766	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-28
PRJNA274006	SAMN03319073	SRS831511	SRX859927	SRR1780767	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-29
PRJNA274006	SAMN03318762	SRS831504	SRX859928	SRR1780768	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-30
PRJNA274006	SAMN03318850	SRS831512	SRX859929	SRR1780769	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-31
PRJNA274006	SAMN03319056	SRS831505	SRX859930	SRR1780770	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-32
PRJNA274006	SAMN03318736	SRS831507	SRX859931	SRR1780771	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-33
PRJNA274006	SAMN03319058	SRS831508	SRX859932	SRR1780772	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-34
PRJNA274006	SAMN03318892	SRS831510	SRX859933	SRR1780773	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-35
PRJNA274006	SAMN03319009	SRS831509	SRX859934	SRR1780774	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-36
PRJNA274006	SAMN03318783	SRS831516	SRX859935	SRR1780775	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-37
PRJNA274006	SAMN03318846	SRS831515	SRX859936	SRR1780776	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-38
PRJNA274006	SAMN03318820	SRS831514	SRX859937	SRR1780777	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-39
PRJNA274006	SAMN03319008	SRS831517	SRX859938	SRR1780778	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-40
PRJNA274006	SAMN03318970	SRS831518	SRX859939	SRR1780779	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-41
PRJNA274006	SAMN03319067	SRS831519	SRX859940	SRR1780780	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-42
PRJNA274006	SAMN03319080	SRS831520	SRX859941	SRR1780781	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-43
PRJNA274006	SAMN03318980	SRS831521	SRX859942	SRR1780782	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-44
PRJNA274006	SAMN03318912	SRS831522	SRX859943	SRR1780783	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-45
PRJNA274006	SAMN03318977	SRS831523	SRX859944	SRR1780784	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-46
PRJNA274006	SAMN03318962	SRS831524	SRX859945	SRR1780785	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-47
PRJNA274006	SAMN03318867	SRS831529	SRX859946	SRR1780786	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-48
PRJNA274006	SAMN03318910	SRS831525	SRX859947	SRR1780787	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-49
PRJNA274006	SAMN03318948	SRS831526	SRX859948	SRR1780788	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-50
PRJNA274006	SAMN03318984	SRS831527	SRX859949	SRR1780789	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-51
PRJNA274006	SAMN03319043	SRS831528	SRX859950	SRR1780790	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-52
PRJNA274006	SAMN03318957	SRS831530	SRX859951	SRR1780791	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-53
PRJNA274006	SAMN03318969	SRS831531	SRX859952	SRR1780792	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-54
PRJNA274006	SAMN03318933	SRS831532	SRX859953	SRR1780793	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-55
PRJNA274006	SAMN03318882	SRS831534	SRX859954	SRR1780794	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-56
PRJNA274006	SAMN03318986	SRS831533	SRX859955	SRR1780795	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-57
PRJNA274006	SAMN03318780	SRS831535	SRX859956	SRR1780796	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-58
PRJNA274006	SAMN03318761	SRS831536	SRX859957	SRR1780797	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-59
PRJNA274006	SAMN03318856	SRS831537	SRX859958	SRR1780798	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-60
PRJNA274006	SAMN03318740	SRS831540	SRX859959	SRR1780799	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-61
PRJNA274006	SAMN03318852	SRS831539	SRX859960	SRR1780800	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-62
PRJNA274006	SAMN03318864	SRS831538	SRX859961	SRR1780801	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-63
PRJNA274006	SAMN03318997	SRS831541	SRX859962	SRR1780802	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-64
PRJNA274006	SAMN03318869	SRS831542	SRX859963	SRR1780803	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-65
PRJNA274006	SAMN03318954	SRS831544	SRX859964	SRR1780804	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-66
PRJNA274006	SAMN03318876	SRS831543	SRX859965	SRR1780805	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-67
PRJNA274006	SAMN03318826	SRS831545	SRX859966	SRR1780806	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-68
PRJNA274006	SAMN03318879	SRS831546	SRX859967	SRR1780807	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-69
PRJNA274006	SAMN03318883	SRS831548	SRX859968	SRR1780808	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-70
PRJNA274006	SAMN03319051	SRS831547	SRX859969	SRR1780809	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-71
PRJNA274006	SAMN03319025	SRS831549	SRX859970	SRR1780810	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-72
PRJNA274006	SAMN03318830	SRS831553	SRX859971	SRR1780811	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-73
PRJNA274006	SAMN03319059	SRS831550	SRX859972	SRR1780812	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-74
PRJNA274006	SAMN03318884	SRS831551	SRX859973	SRR1780813	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-75
PRJNA274006	SAMN03318968	SRS831552	SRX859974	SRR1780814	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-76
PRJNA274006	SAMN03319081	SRS831555	SRX859975	SRR1780815	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-77
PRJNA274006	SAMN03318787	SRS831554	SRX859976	SRR1780816	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-78
PRJNA274006	SAMN03319078	SRS831556	SRX859977	SRR1780817	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-79
PRJNA274006	SAMN03319028	SRS831560	SRX859978	SRR1780818	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-80
PRJNA274006	SAMN03318887	SRS831557	SRX859979	SRR1780819	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-81
PRJNA274006	SAMN03319022	SRS831558	SRX859980	SRR1780820	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-82
PRJNA274006	SAMN03318747	SRS831559	SRX859981	SRR1780821	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-83
PRJNA274006	SAMN03318799	SRS831564	SRX859982	SRR1780822	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-84
PRJNA274006	SAMN03319013	SRS831563	SRX859983	SRR1780823	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-85
PRJNA274006	SAMN03318941	SRS831561	SRX859984	SRR1780824	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-86
PRJNA274006	SAMN03318988	SRS831562	SRX859985	SRR1780825	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-87
PRJNA274006	SAMN03318985	SRS831575	SRX859986	SRR1780826	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-88
PRJNA274006	SAMN03318880	SRS831565	SRX859987	SRR1780827	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-89
PRJNA274006	SAMN03318885	SRS831566	SRX859988	SRR1780828	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-90
PRJNA274006	SAMN03318937	SRS831567	SRX859989	SRR1780829	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-91
PRJNA274006	SAMN03319030	SRS831568	SRX859990	SRR1780830	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-92
PRJNA274006	SAMN03318863	SRS831569	SRX859991	SRR1780831	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-93
PRJNA274006	SAMN03318942	SRS831570	SRX859992	SRR1780832	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-94
PRJNA274006	SAMN03318956	SRS831588	SRX859993	SRR1780833	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-95
PRJNA274006	SAMN03319076	SRS831571	SRX859994	SRR1780834	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-CDKi-well-96
PRJNA274006	SAMN03318894	SRS831572	SRX859995	SRR1780835	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-1
PRJNA274006	SAMN03319024	SRS831573	SRX859996	SRR1780836	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-2
PRJNA274006	SAMN03319035	SRS831574	SRX859997	SRR1780837	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-3
PRJNA274006	SAMN03318853	SRS831577	SRX859998	SRR1780838	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-4
PRJNA274006	SAMN03319034	SRS831576	SRX859999	SRR1780839	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-5
PRJNA274006	SAMN03318727	SRS831580	SRX860000	SRR1780840	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-6
PRJNA274006	SAMN03319075	SRS831578	SRX860001	SRR1780841	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-7
PRJNA274006	SAMN03318964	SRS831596	SRX860002	SRR1780842	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-8
PRJNA274006	SAMN03318785	SRS831579	SRX860003	SRR1780843	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-9
PRJNA274006	SAMN03319046	SRS831581	SRX860004	SRR1780844	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-10
PRJNA274006	SAMN03319057	SRS831582	SRX860005	SRR1780845	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-11
PRJNA274006	SAMN03318915	SRS831597	SRX860006	SRR1780846	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-12
PRJNA274006	SAMN03318914	SRS831583	SRX860007	SRR1780847	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-13
PRJNA274006	SAMN03318728	SRS831584	SRX860008	SRR1780848	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-14
PRJNA274006	SAMN03318754	SRS831598	SRX860009	SRR1780849	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-15
PRJNA274006	SAMN03318899	SRS831585	SRX860010	SRR1780850	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-16
PRJNA274006	SAMN03318812	SRS831586	SRX860011	SRR1780851	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-17
PRJNA274006	SAMN03318855	SRS831587	SRX860012	SRR1780852	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-18
PRJNA274006	SAMN03319017	SRS831590	SRX860013	SRR1780853	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-19
PRJNA274006	SAMN03319053	SRS831589	SRX860014	SRR1780854	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-20
PRJNA274006	SAMN03318999	SRS831592	SRX860015	SRR1780855	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-21
PRJNA274006	SAMN03318860	SRS831599	SRX860016	SRR1780856	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-22
PRJNA274006	SAMN03318776	SRS831591	SRX860017	SRR1780857	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-23
PRJNA274006	SAMN03318908	SRS831593	SRX860018	SRR1780858	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-24
PRJNA274006	SAMN03319001	SRS831595	SRX860019	SRR1780859	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-25
PRJNA274006	SAMN03318775	SRS831594	SRX860020	SRR1780860	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-26
PRJNA274006	SAMN03318934	SRS831600	SRX860021	SRR1780861	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-27
PRJNA274006	SAMN03318918	SRS831611	SRX860022	SRR1780862	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-28
PRJNA274006	SAMN03318923	SRS831601	SRX860023	SRR1780863	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-29
PRJNA274006	SAMN03319072	SRS831602	SRX860024	SRR1780864	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-30
PRJNA274006	SAMN03318819	SRS831613	SRX860025	SRR1780865	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-31
PRJNA274006	SAMN03318992	SRS831603	SRX860026	SRR1780866	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-32
PRJNA274006	SAMN03319021	SRS831604	SRX860027	SRR1780867	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-33
PRJNA274006	SAMN03318737	SRS831605	SRX860028	SRR1780868	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-34
PRJNA274006	SAMN03318916	SRS831606	SRX860029	SRR1780869	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-35
PRJNA274006	SAMN03318847	SRS831607	SRX860030	SRR1780870	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-36
PRJNA274006	SAMN03318790	SRS831608	SRX860031	SRR1780871	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-37
PRJNA274006	SAMN03319065	SRS831615	SRX860032	SRR1780872	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-38
PRJNA274006	SAMN03318906	SRS831610	SRX860033	SRR1780873	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-39
PRJNA274006	SAMN03318733	SRS831609	SRX860034	SRR1780874	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-40
PRJNA274006	SAMN03318760	SRS831612	SRX860035	SRR1780875	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-41
PRJNA274006	SAMN03319027	SRS831617	SRX860036	SRR1780876	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-42
PRJNA274006	SAMN03319068	SRS831614	SRX860037	SRR1780877	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-43
PRJNA274006	SAMN03318911	SRS831618	SRX860038	SRR1780878	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-44
PRJNA274006	SAMN03318800	SRS831616	SRX860039	SRR1780879	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-45
PRJNA274006	SAMN03318753	SRS831619	SRX860040	SRR1780880	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-46
PRJNA274006	SAMN03318835	SRS831620	SRX860041	SRR1780881	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-47
PRJNA274006	SAMN03318794	SRS831623	SRX860042	SRR1780882	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-48
PRJNA274006	SAMN03318939	SRS831622	SRX860043	SRR1780883	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-49
PRJNA274006	SAMN03318982	SRS831625	SRX860044	SRR1780884	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-50
PRJNA274006	SAMN03318866	SRS831621	SRX860045	SRR1780885	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-51
PRJNA274006	SAMN03318808	SRS831627	SRX860046	SRR1780886	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-52
PRJNA274006	SAMN03318976	SRS831624	SRX860047	SRR1780887	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-53
PRJNA274006	SAMN03318763	SRS831628	SRX860048	SRR1780888	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-54
PRJNA274006	SAMN03319070	SRS831626	SRX860049	SRR1780889	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-55
PRJNA274006	SAMN03318871	SRS831632	SRX860050	SRR1780890	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-56
PRJNA274006	SAMN03318851	SRS831629	SRX860051	SRR1780891	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-57
PRJNA274006	SAMN03318991	SRS831630	SRX860052	SRR1780892	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-58
PRJNA274006	SAMN03318979	SRS831631	SRX860053	SRR1780893	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-59
PRJNA274006	SAMN03318870	SRS831634	SRX860054	SRR1780894	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-60
PRJNA274006	SAMN03319014	SRS831633	SRX860055	SRR1780895	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-61
PRJNA274006	SAMN03318858	SRS831635	SRX860056	SRR1780896	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-62
PRJNA274006	SAMN03318961	SRS831636	SRX860057	SRR1780897	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-63
PRJNA274006	SAMN03318928	SRS831639	SRX860058	SRR1780898	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-64
PRJNA274006	SAMN03318865	SRS831637	SRX860059	SRR1780899	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-65
PRJNA274006	SAMN03318746	SRS831638	SRX860060	SRR1780900	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-66
PRJNA274006	SAMN03318755	SRS831640	SRX860061	SRR1780901	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-67
PRJNA274006	SAMN03318804	SRS831641	SRX860062	SRR1780902	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-68
PRJNA274006	SAMN03318752	SRS831645	SRX860063	SRR1780903	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-69
PRJNA274006	SAMN03318818	SRS831644	SRX860064	SRR1780904	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-70
PRJNA274006	SAMN03318798	SRS831646	SRX860065	SRR1780905	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-71
PRJNA274006	SAMN03318770	SRS831642	SRX860066	SRR1780906	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-72
PRJNA274006	SAMN03318791	SRS831650	SRX860067	SRR1780907	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-73
PRJNA274006	SAMN03319000	SRS831643	SRX860068	SRR1780908	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-74
PRJNA274006	SAMN03318874	SRS831648	SRX860069	SRR1780909	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-75
PRJNA274006	SAMN03318843	SRS831651	SRX860070	SRR1780910	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-76
PRJNA274006	SAMN03318831	SRS831652	SRX860071	SRR1780911	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-77
PRJNA274006	SAMN03318955	SRS831647	SRX860072	SRR1780912	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-78
PRJNA274006	SAMN03318857	SRS831649	SRX860073	SRR1780913	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-79
PRJNA274006	SAMN03318748	SRS831654	SRX860074	SRR1780914	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-80
PRJNA274006	SAMN03318877	SRS831653	SRX860075	SRR1780915	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-81
PRJNA274006	SAMN03318890	SRS831662	SRX860076	SRR1780916	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-82
PRJNA274006	SAMN03318868	SRS831665	SRX860077	SRR1780917	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-83
PRJNA274006	SAMN03318816	SRS831671	SRX860078	SRR1780918	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-84
PRJNA274006	SAMN03318983	SRS831663	SRX860079	SRR1780919	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-85
PRJNA274006	SAMN03319069	SRS831668	SRX860080	SRR1780920	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-86
PRJNA274006	SAMN03318998	SRS831673	SRX860081	SRR1780921	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-87
PRJNA274006	SAMN03318815	SRS831670	SRX860082	SRR1780922	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-88
PRJNA274006	SAMN03319040	SRS831666	SRX860083	SRR1780923	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-89
PRJNA274006	SAMN03318862	SRS831674	SRX860084	SRR1780924	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-90
PRJNA274006	SAMN03318768	SRS831661	SRX860085	SRR1780925	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-91
PRJNA274006	SAMN03318745	SRS831667	SRX860086	SRR1780926	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-92
PRJNA274006	SAMN03319032	SRS831655	SRX860087	SRR1780927	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-93
PRJNA274006	SAMN03318795	SRS831664	SRX860088	SRR1780928	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-94
PRJNA274006	SAMN03318975	SRS831669	SRX860089	SRR1780929	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-95
PRJNA274006	SAMN03319074	SRS831660	SRX860090	SRR1780930	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-Imat1hr-well-96
PRJNA274006	SAMN03318796	SRS831656	SRX860091	SRR1780931	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-1
PRJNA274006	SAMN03318888	SRS831657	SRX860092	SRR1780932	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-2
PRJNA274006	SAMN03318996	SRS831672	SRX860093	SRR1780933	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-3
PRJNA274006	SAMN03318947	SRS831658	SRX860094	SRR1780934	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-4
PRJNA274006	SAMN03318995	SRS831659	SRX860095	SRR1780935	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-5
